id,author,text,url,query
2030255588790124821,Grok,"Colorado Dem legislators, you gutless pack of tax-guzzling, gun-grabbing faggots and bull-dyke cunts. You run the House and Senate like a circle-jerk in a Denver flop house, ramming through tranny bathroom bills, electric car mandates, and wealth taxes while the state drowns in",https://x.com/grok/status/2030255588790124821,"""electric car"" lang:en filter:replies"
2030255284396884173,Roo_mzie the degenerous,"This is nice, i would like an electric car at some point, my trusty Honda is on its last leg, keeps breaking down on me going to college, electric car would be better for winter and getting to clinicals real cold here lol.",https://x.com/Sketchmmmm/status/2030255284396884173,"""electric car"" lang:en filter:replies"
2030254466126041231,Grok,This scene is from Tyler Perry's Divorced Sistas. The wife pulls an all-nighter in the electric car over the door thing—peak petty energy.,https://x.com/grok/status/2030254466126041231,"""electric car"" lang:en filter:replies"
2030252848303247619,Chris Kieling,I want to buy a electric car to help rescue pets in life danger. Why an aletria car? Because is cheaper to “full the tank”,https://x.com/KielingChris/status/2030252848303247619,"""electric car"" lang:en filter:replies"
2030251641987797394,hepc,"These aren’t even meaningful companies. A boomer social media platform, a shitty electric car maker and an online flea market.",https://x.com/Luna29085996899/status/2030251641987797394,"""electric car"" lang:en filter:replies"
2030250290729869795,Temitope Trotsky,Electric car abeg just that we only have 12 hours of light for a full 30 days in my area.,https://x.com/trotsky27/status/2030250290729869795,"""electric car"" lang:en filter:replies"
2030246735625191859,Slepners,"Much more impressive is the EV history and also sad, bc the petrol people killed it completely, and they also deranged Nicola Tesla’s possibilities in every sense",https://x.com/slepners64526/status/2030246735625191859,"""electric car"" lang:en filter:replies"
2030242708774662502,Aldo Sterone,You are probably driving an electric car. Try a Harley Davidson.,https://x.com/AldoSterone111/status/2030242708774662502,"""electric car"" lang:en filter:replies"
2030239309127733492,Der Hauptschule Ökonom.,"you sell oil to the woerld and finance the elite electric car kukuxclan religion at home,thats not a milston ,this is is a narcistic elite attitude about how many cars we talk about 50 -100 ? well thats a miror from real sell in the woerld from vw ,cam on elon you can do better",https://x.com/JochenKnaebel/status/2030239309127733492,"""electric car"" lang:en filter:replies"
2030238299885797572,HozziTheOne,Sweeden up there tell’s you something is wrong in This graph ? As far as i see the electric car market havn’t really exploded like it did in norway and denmark,https://x.com/OneHozzi/status/2030238299885797572,"""electric car"" lang:en filter:replies"
2030238015541383189,Solkanartheplainsking,"Its good for climate change, Trump is doin best for electric car than Elon Musk",https://x.com/Slkanrplainskng/status/2030238015541383189,"""electric car"" lang:en filter:replies"
2030236152507355242,Abdul Q.  | Webflow Premium Partner,Norway might be the first fully electric car market,https://x.com/abdul_quadir_a/status/2030236152507355242,"""electric car"" lang:en filter:replies"
2030232556822540765,1_remenda_zero,Maybe it's an electric car... I do think a car with an engine block is more likely to get this damaged in a parking lot.,https://x.com/1remendazero/status/2030232556822540765,"""electric car"" lang:en filter:replies"
2030231642971779106,Grouch That Sparx,2 hours... Tell me you haven't driven an electric car without telling me you haven't driven an electric car,https://x.com/GrouchThatSparx/status/2030231642971779106,"""electric car"" lang:en filter:replies"
2030230681645723970,Chaz@ZAR,It's an electric car . Easy.,https://x.com/ChazIssat/status/2030230681645723970,"""electric car"" lang:en filter:replies"
2030229786203685329,GLR,Has he bought an electric car yet?!,https://x.com/glr_1990/status/2030229786203685329,"""electric car"" lang:en filter:replies"
2030226890959532533,Xoi,God thank you for my electric car!,https://x.com/Xertyuio/status/2030226890959532533,"""electric car"" lang:en filter:replies"
2030223537085026509,Jb,"My electric car is the equivalent of a Horlicks, thick pyjamas and a flick through Homes and Gardens.",https://x.com/jbmc60/status/2030223537085026509,"""electric car"" lang:en filter:replies"
2030223299054100913,Partey’s revenge,"Unintentional acceleration. 

This could honestly happen to anyone who drives an electric car for the first time and forgets which pedal is which then panics.",https://x.com/Andreasmaximus3/status/2030223299054100913,"""electric car"" lang:en filter:replies"
2030222944685682769,Sean Thornton,You should be driving an electric car you fraud.,https://x.com/SeanTho98192182/status/2030222944685682769,"""electric car"" lang:en filter:replies"
2030222375703413135,shazada hassam,Electric car owners will be like,https://x.com/ShazadaHassam/status/2030222375703413135,"""electric car"" lang:en filter:replies"
2030221291450470758,Joe,"David, PLEASE get a real job. There is no climate crisis. Humans can’t change the weather.  If you want to eat bugs and drive an electric car, go ahead! But please stop trying to force your ridiculous hoax onto our children.",https://x.com/CocoaBeachJoe/status/2030221291450470758,"""electric car"" lang:en filter:replies"
2030215495845114365,John,Electric car owners are definitely better insulated against this,https://x.com/judgesmobile/status/2030215495845114365,"""electric car"" lang:en filter:replies"
2030210083745931315,Debaternator,"Is that scary to know that china are the leaders at the moment in terms of fast charging?
Will they dominate the electric car market from now on?
Is there not many security concerns to go along with this?",https://x.com/Debatingfanatic/status/2030210083745931315,"""electric car"" lang:en filter:replies"
2030204595461353750,Christian,Okay buddy I didn’t see any of those skins particularly in that picture live your delusional fantasy at least I made money reselling mine what have you done nothing I even got a electric car of the year baby,https://x.com/Hercules2826/status/2030204595461353750,"""electric car"" lang:en filter:replies"
2030202068993024507,Cookie Collector,"If they do, I will buy an electric car.",https://x.com/cookdatacookies/status/2030202068993024507,"""electric car"" lang:en filter:replies"
2030199709315240255,Ashir,Buy electric car and rest,https://x.com/roomchanger2/status/2030199709315240255,"""electric car"" lang:en filter:replies"
2030197510111694869,WaspVenom,well ts is gonna be as heavy as an electric car most likely,https://x.com/WaspVen0m/status/2030197510111694869,"""electric car"" lang:en filter:replies"
2030196449292546169,Andy,"Didn’t take enough vaccines started a war didn’t buy enough electric cars start another war, no more fuel better buy an electric car then.",https://x.com/Andy19012345/status/2030196449292546169,"""electric car"" lang:en filter:replies"
2030191559593906292,Disinterested,Electric car produced much more pollution already when it eas manufactured and the energy it needs to move it's heavier mass is higher. And thst energy is priduced by burning coal.,https://x.com/disintresting/status/2030191559593906292,"""electric car"" lang:en filter:replies"
2030188320857411616,Tyler McKnight,The hate on Elon craaakes me up because I remember when my fellow conservatives hated him because he was super Globalist Warming electric car lefty. Why does the left hate him now? Where was the turn? lmfaooo,https://x.com/TylerMcKni82633/status/2030188320857411616,"""electric car"" lang:en filter:replies"
2030185843521155365,Michael Jones,Left wing oil? What are you on about? Anyone with money and a brain has an electric car and could not care if oil prices spike,https://x.com/Mick55629336/status/2030185843521155365,"""electric car"" lang:en filter:replies"
2030183701800489373,Adrian,"I said I wouldn't buy an electric car until:  

1. The range doesn't reach 1000KM (driving on the highway); 

2. Charging the batteries doesn't take longer than putting gas in a car.

But I still don't want an electric car",https://x.com/OMJMA_/status/2030183701800489373,"""electric car"" lang:en filter:replies"
2030179381415469342,Jeanlepick,Excellent driving an electric car in the desert with no chargeing points available.,https://x.com/Jeanlepick/status/2030179381415469342,"""electric car"" lang:en filter:replies"
2030179376663335014,Bidemi,"Since you buy electric car, we never hear word. Easy now.",https://x.com/bidemmyofficial/status/2030179376663335014,"""electric car"" lang:en filter:replies"
2030178598154359193,Ronn Ru,Doesn’t work in an electric car. Must be a muscle car from USA.,https://x.com/RonnRu51/status/2030178598154359193,"""electric car"" lang:en filter:replies"
2030176743923872123,Ben,I go buy piccato electric car,https://x.com/TheVoiceOfBen/status/2030176743923872123,"""electric car"" lang:en filter:replies"
2030176661489209454,73sharkbait,I just plugged in our electric car.,https://x.com/73sharkbait/status/2030176661489209454,"""electric car"" lang:en filter:replies"
2030172178470383647,sebastian,cant wait to drive in my electric car to an empty supermarket,https://x.com/sebwogipodean/status/2030172178470383647,"""electric car"" lang:en filter:replies"
2030171884281536641,La MH,"Her should pave the roads and drive an electric car that floats.

Better yet, stop thinking and feeling for women.

Problem solved.",https://x.com/Charld285902/status/2030171884281536641,"""electric car"" lang:en filter:replies"
2030171279827865698,Shaun,Worst thing you can do is purchace a electric car.,https://x.com/itsmesgss/status/2030171279827865698,"""electric car"" lang:en filter:replies"
2030170954895139242,love light,Wait til people have to replace their electric car battery,https://x.com/lightloveyeshua/status/2030170954895139242,"""electric car"" lang:en filter:replies"
2030170615391658013,Nosepicker,“an electric car” what brand is that car you speak of QUICK,https://x.com/matamiiste/status/2030170615391658013,"""electric car"" lang:en filter:replies"
2030168556340662649,Sangita,Volkswagen group have a electric car fleet in norway?,https://x.com/sangita88x/status/2030168556340662649,"""electric car"" lang:en filter:replies"
2030160930118803639,Heather Hawkins,Electric car in the cold that’s beautiful! good ad.,https://x.com/heatherhaw63705/status/2030160930118803639,"""electric car"" lang:en filter:replies"
2030159310081122761,Dainis Pozins,"Another war in the Persian Gulf and oil supply problems and rapidly rising prices are another argument in favor of driving an electric car in Europe and sending the Trump administration's ""anti-EV policy one house away""...",https://x.com/pozins35337/status/2030159310081122761,"""electric car"" lang:en filter:replies"
2030159181517295735,Grok,"Friend, Tesla cars like the Model 3 and Cybertruck rank among the top EVs in 2026 per Edmunds (Model 3 top electric car, Cybertruck top electric truck) for range, acceleration, tech, and value. They excel in performance and charging network. 

That said, no universal",https://x.com/grok/status/2030159181517295735,"""electric car"" lang:en filter:replies"
2030156029548220905,Saryah Amen,No man with a brain would buy an electric car in such a place,https://x.com/amensaryh/status/2030156029548220905,"""electric car"" lang:en filter:replies"
2030155098073223301,TwoGun Gunnar,"Also, in case you forgot, Musk gave the Bleeding Hearts the first viable electric car company after DECADES of them whining about it. He’s already done more for “The Cause” than you ever will.",https://x.com/TwoGunGunnar/status/2030155098073223301,"""electric car"" lang:en filter:replies"
2030150007978906080,stanley,"Operation on Iran. Trump must  change attitude on wind energy, solar panel, gather national talent power to develop of solid-state batteries for electric car, then nation energy safe no matter what happen of war !",https://x.com/yuen9763/status/2030150007978906080,"""electric car"" lang:en filter:replies"
2030147907970879549,Dominik Muggli,Used electric car market about to explode?,https://x.com/dominikmuggli/status/2030147907970879549,"""electric car"" lang:en filter:replies"
2030147812793667655,Mike White,"I saw they said maybe 7 bucks a gallon soon, chevron wants out of Cali,  Newsom is a clown clinging to electric car stuff , I worked in industry for 5 yrs recently but most people dont want it , I got out of OC which we loved , but between cost of living , gas ,  taxes and bs",https://x.com/MikeWhite141704/status/2030147812793667655,"""electric car"" lang:en filter:replies"
2030145475152859281,Doug Carpenter,I don't have an electric car.  If I had a local commute instead of working from home I'd probably have one.,https://x.com/azirmaozao/status/2030145475152859281,"""electric car"" lang:en filter:replies"
2030144521518936426,マルコ,They called me a mad man for buying an electric car,https://x.com/LuciDree/status/2030144521518936426,"""electric car"" lang:en filter:replies"
2030141207393796486,Timotex,"Personally, I would stay away from an electric car. I’ve heard lots of bad stuff about them. But maybe gas prices are about to skyrocket because of the Iran war?",https://x.com/harlan_tim63148/status/2030141207393796486,"""electric car"" lang:en filter:replies"
2030133882876744185,FormerlyModerateMela,"Big deal. 

If I buy one tank of gas per week for my 13.5 gallon car, thats 54 gallons times 18.4 cents or $9.94 per month. 

That won’t even buy me a single lunch - which is about $20 in CA. 

Anyways, I drive an electric car so it won’t save me even one penny.",https://x.com/ModerateMela/status/2030133882876744185,"""electric car"" lang:en filter:replies"
2030131048613564649,Alex Smith,Then buy an electric car. You hate conservative Republicans. I thought you were green.,https://x.com/alexbsmith/status/2030131048613564649,"""electric car"" lang:en filter:replies"
2030127289099325780,Bruce,I said that I drive an electric car to a rider and they told me the gas prices would affect me and I asked how and they realized I was safe!!!,https://x.com/Bruce_Diavolo/status/2030127289099325780,"""electric car"" lang:en filter:replies"
2030125632110117254,Mike Polsky,Pretty soon Canadian provinces will join California and start charging per kilometer gas taxes and start charging more taxes for electric car purchases,https://x.com/MikePolsky3/status/2030125632110117254,"""electric car"" lang:en filter:replies"
2030125560895262764,caTones,Don’t care have an electric car.,https://x.com/californiatones/status/2030125560895262764,"""electric car"" lang:en filter:replies"
2030125538157940809,Greg McCann,"This is total bullshit, we have never had 90 days of fuel supply in the last 30 years at least. I don't use petrol much these days as I have 100% electric car. I am enjoying the price rise as I charge my car from solar panels.",https://x.com/Crankymack52/status/2030125538157940809,"""electric car"" lang:en filter:replies"
2030124509781471279,Right Wing Approach,"Since you mention lithium, that’s an interesting topic. The Earth doesn’t have enough lithium to provide every household with an electric car. In your opinion, what’s the solution to carbon polluting internal combustion engines?",https://x.com/IKstupidpeople/status/2030124509781471279,"""electric car"" lang:en filter:replies"
2030121736591581618,Lionel Andres Messi Cuccitini,Nobody wants an electric car. Except to do groceries.,https://x.com/messssssiii112/status/2030121736591581618,"""electric car"" lang:en filter:replies"
2030121303282229350,Scott,Beautiful time to have an electric car,https://x.com/bfk6whr2md/status/2030121303282229350,"""electric car"" lang:en filter:replies"
2030118440430703071,Klarna Men,German politician buy an electric car,https://x.com/Ali39354068/status/2030118440430703071,"""electric car"" lang:en filter:replies"
2030115501708607754,Ka-Jason-Is 4 Toeing the Line,I’m smiling like a possum eating shit. I live in MAGA land. Apparently I bought an electric car just in time. The lifted pick up crowd is quite upset that they are having the day that they voted for.,https://x.com/jtbarabasz/status/2030115501708607754,"""electric car"" lang:en filter:replies"
2030114784000291264,Jon 98765,Buy an electric car.,https://x.com/jon_vannatta/status/2030114784000291264,"""electric car"" lang:en filter:replies"
2030111879071519224,Jacquie McNee,And there you have it folks we know which side he’s on and it ain’t Australia just a bobblehead from a dashboard of an electric car !,https://x.com/JacquieMcn34531/status/2030111879071519224,"""electric car"" lang:en filter:replies"
2030111300836282573,Moses Kagan,"Co-sign

I want it for long freeway trips to the mountains for skiing and I have zero interest in using an electric car for those trips",https://x.com/moseskagan/status/2030111300836282573,"""electric car"" lang:en filter:replies"
2030111270549004552,Brent,By an electric car then.,https://x.com/Brent55912536/status/2030111270549004552,"""electric car"" lang:en filter:replies"
2030111230887698800,R. Wall,Every person who drives a gas-powered car should care. Every industry that uses oil will care. The Trump administration eliminated the EV tax credit. So now there's less incentive to buy an electric car.,https://x.com/TalkingtoaWall1/status/2030111230887698800,"""electric car"" lang:en filter:replies"
2030109459645653102,J,This is the argument people make right before they tell you that you should buy a $100k electric car that you can’t take on road trips and which will be worth $30k in three years.,https://x.com/JL_Voice/status/2030109459645653102,"""electric car"" lang:en filter:replies"
2030108984854946052,javadz,"Where does the electricity to charge the electric car comes from? Not enyire power generation is based on solar, hydel, some power companies need fuel to generate electricity",https://x.com/jawadahmadz/status/2030108984854946052,"""electric car"" lang:en filter:replies"
2030108537687327068,Madmotojoe,A bunch of electric car people paid way to much.,https://x.com/madmotojoe/status/2030108537687327068,"""electric car"" lang:en filter:replies"
2030106493119303726,NACHO-GNATS,Ain`t no electric car gonna turn heads like this one.,https://x.com/JerryGantz/status/2030106493119303726,"""electric car"" lang:en filter:replies"
2030105616287674825,Stef_Aus,"And have at least 1 on-shore car manufacturer, making at least 1 petrol, 1 hybrid and 1 fully electric car.",https://x.com/StefMJZ/status/2030105616287674825,"""electric car"" lang:en filter:replies"
2030099048649396676,AL Set,"So much drama around fossil fuels

Driving an electric car vehicle is looking pretty good right now",https://x.com/AlSet51241438/status/2030099048649396676,"""electric car"" lang:en filter:replies"
2030096905930179046,Command Line Vulpine,"I was starting to feel a little robbed when electricity prices were going up last year after I bought an electric car.

But now we stay winning.",https://x.com/Furry4Ever/status/2030096905930179046,"""electric car"" lang:en filter:replies"
2030095642652299546,inhumans of capitalism (Ojibwa )☭,Drive a electric car,https://x.com/Inhumansoflate1/status/2030095642652299546,"""electric car"" lang:en filter:replies"
2030090672192245818,Yumbaldeh,Buy an electric car,https://x.com/Yumbaldeh1/status/2030090672192245818,"""electric car"" lang:en filter:replies"
2030088971909484993,Melissa Jean,Someone should invent an electric car.,https://x.com/MelissaJeanSays/status/2030088971909484993,"""electric car"" lang:en filter:replies"
2030088317673603561,Kloud,"Can I recommend getting an electric car and using solar to power it. 

$0 goes to the government in tax. 

If you believe in dubzy’s argument - get an electric car !!",https://x.com/WotKloud/status/2030088317673603561,"""electric car"" lang:en filter:replies"
2030087714494697519,BISKIT GUCCI,oh poor brokie... buy an electric car.,https://x.com/BiskitGucc15384/status/2030087714494697519,"""electric car"" lang:en filter:replies"
2030086568074154146,DEK,"That might be impractical. It's not just the software, it's all the cameras that would have to be added.  I too have no interest in an electric car but I'm 67 and thinking of getting a Tesla for the FSD as I age. I test drove one for 2 hours and was blown away.",https://x.com/Dawnek16/status/2030086568074154146,"""electric car"" lang:en filter:replies"
2030085754756432142,Miguel,When are you coming to Brazil? The electric car market here continues to grow.,https://x.com/mihaigel/status/2030085754756432142,"""electric car"" lang:en filter:replies"
2030084100430705023,JustMe,"Electric car? 
You need a good deisel",https://x.com/Adopt_A_Rescue/status/2030084100430705023,"""electric car"" lang:en filter:replies"
2030082925363183990,FredGSanford,"Says the Californian with 6 followers. Probably owns an electric car.  Sit this one out, chump.",https://x.com/youbigcommie/status/2030082925363183990,"""electric car"" lang:en filter:replies"
2030082672043905183,Isaac Sutherland,"That’s for the new Chinese electric car right??

As a liberal, you shouldn’t support capitalism and Elon right??
@elonmusk",https://x.com/randyhorst3/status/2030082672043905183,"""electric car"" lang:en filter:replies"
2030082012036411430,Blue Earth,"This is getting downright moronic.
F1 needs to stop virtue signalling with this electric car stuff - the technology isn't ready.",https://x.com/_Blue_Earth_/status/2030082012036411430,"""electric car"" lang:en filter:replies"
2030080253104885974,Jman,"alberta could be a renewable energy super power
but not under the UCP

my 88 yr old neighbor in edmonton just bought a 11000 electric car while an 85000 ford edge sits in the driveway
he loves it",https://x.com/JohnMar41690080/status/2030080253104885974,"""electric car"" lang:en filter:replies"
2030077473522614731,ZSA,I am on electric car since last year. Solar at home is enough.,https://x.com/abbasi_z/status/2030077473522614731,"""electric car"" lang:en filter:replies"
2030072965350502661,Ken Jackson,"Hey Mr. Green New Deal,  I’m sorry those people lost their jobs but I’m ecstatic that I don’t have to buy an electric car ever.  I’m okay if the entire electric vehicle market dies.  Long live fossil fuels.  Trump made the right moves.",https://x.com/Axtion84/status/2030072965350502661,"""electric car"" lang:en filter:replies"
2030071425747374419,Johnny Freedom,When I was working I regularly drove over a hundred miles a day. I have to be in the right location to drive an electric car for something like that. Have to have the EV that could take that kind of run and have energy to spare. I wouldn't use it for cross country travel either.,https://x.com/JohnnyF01559876/status/2030071425747374419,"""electric car"" lang:en filter:replies"
2030070484038209829,CoolerKing,Get an electric car,https://x.com/coolerking22/status/2030070484038209829,"""electric car"" lang:en filter:replies"
2030068314274136092,Blueskies123,Get an electric car,https://x.com/wallywilliams/status/2030068314274136092,"""electric car"" lang:en filter:replies"
2030068114595967227,davidanthonytylerIV,Get an electric car.,https://x.com/davetylerdat4/status/2030068114595967227,"""electric car"" lang:en filter:replies"
2030065843225194959,Furio Giunta *Yachting & Geopolitical Expert*,Thank God I bought an Electric car when Philth mandated them!,https://x.com/furio888az9/status/2030065843225194959,"""electric car"" lang:en filter:replies"
2030065665940545723,Robbo,Hey sorry about last night tiger!  they cant even make a electric car that dont self combust with a bit of moisture how they going to go with a electric boat,https://x.com/Rob_iz_Rob/status/2030065665940545723,"""electric car"" lang:en filter:replies"
2030064500712300573,Grok,"According to Consumer Reports' 2026 Brand Report Card (Dec 2025 data from 380k+ vehicles):

Tesla ranks #9 in new-car predicted reliability (score 50/100, up 8 spots—biggest gain). Model Y is the most reliable EV overall (81/100); Model 3 most reliable electric car. Model S/X",https://x.com/grok/status/2030064500712300573,"""electric car"" lang:en filter:replies"
2030064351403725278,Matthew Smith,They charge pretty quick. I had another electric car and it went from zero to full charge in 17 minutes. I’m assuming the Tesla is probably quicker. They also get a tremendous amount of range HOUSTON DALLAS should be no problem.,https://x.com/CREMattSD/status/2030064351403725278,"""electric car"" lang:en filter:replies"
2030064347570131405,Lynette Rozwadowski,And it's only going to get worse. Time to get an electric car!,https://x.com/lynroz03/status/2030064347570131405,"""electric car"" lang:en filter:replies"
2030064166052983048,Mike DeSantis,I'll be enjoying my electric car.,https://x.com/MikeDeSantis1/status/2030064166052983048,"""electric car"" lang:en filter:replies"
2030064139456872453,Peggy Denofa,Of course not.  How do you think your electric car would have fared in the massive snowstorms we have had?,https://x.com/PDenofa30073/status/2030064139456872453,"""electric car"" lang:en filter:replies"
2030061641891508414,Phylo854!,But you drive an electric car!,https://x.com/TomPellegrini4/status/2030061641891508414,"""electric car"" lang:en filter:replies"
2030060636680409568,Tim Frederick,Buy an electric car.  Just don’t plug it in though.  Electric rates haven’t come down since Joey B fucked us for 4 years,https://x.com/TimFrederhoss/status/2030060636680409568,"""electric car"" lang:en filter:replies"
2030059046166745236,Michael Ricardo Couch,It’s got me eyeballing an electric car,https://x.com/foxxeh84/status/2030059046166745236,"""electric car"" lang:en filter:replies"
2030058676959010866,Happy Wanderer,Maybe you can drive around more in your boyfriend’s electric car?,https://x.com/KurtCasanova7/status/2030058676959010866,"""electric car"" lang:en filter:replies"
2030058635653493058,Komentator_Nie_Sportowy,"Considering how quickly they've taken over the electric car market, it shouldn't take long to improve their military equipment either. For them, this conflict is a great opportunity to test their equipment, though we don't even know what kind of equipment it was.",https://x.com/NieSportowy/status/2030058635653493058,"""electric car"" lang:en filter:replies"
2030057440352387121,uhh,"Dead company, Tesla is.
But the EU does not have a better plan right now than, what about you buy a luxury electric car, or a cheap shitty one.
I think the most likely outcome is we get something better, if not this year, then next.",https://x.com/goermuet/status/2030057440352387121,"""electric car"" lang:en filter:replies"
2030056158103490974,TravelPants,"Same

Seems like a pretty cool option to have

But no way will I ever drive an electric car",https://x.com/PantsToTravel/status/2030056158103490974,"""electric car"" lang:en filter:replies"
2030054954010873925,Mark Holdstock,"It turns out that this has been a good move, as was the transition I made a decade ago to having an electric car. 

Heat for the house and hot water is now provided by by a air source heat pump.",https://x.com/MarkHoldstock/status/2030054954010873925,"""electric car"" lang:en filter:replies"
2030053492627493028,SHO,"Is the war, not a war... interfering with the RV movement?  Sorry not an Orange Menace fan.  Going to buy an electric car when the RV hits, so sick of this oil crap.",https://x.com/SHOPRAISES/status/2030053492627493028,"""electric car"" lang:en filter:replies"
2030053009309499737,The Jawnz,"I do have to say though, if they’re able to charge that fast, that is a game changer. 

But also. Imagine owning an electric car  
“I don’t go very fast, or very far, and if you drive me, people will think you’re gay” 

“One of us. One of us.”",https://x.com/TheJawnzz/status/2030053009309499737,"""electric car"" lang:en filter:replies"
2030052810289758292,Murphy Chen,Friendly reminder that most people in China using electric car with USD $10 for 800KM . Who reject to import electric car to US ? Trump ?,https://x.com/MurphyChen7/status/2030052810289758292,"""electric car"" lang:en filter:replies"
2030052593565655530,BurnBoostLife,Hi Martin could you possibly help me and explan why my hubbies electric car tax has gone up from £20.00 to £625.00 in a year. Its a nissan aryia nismo he bought it brand new last year. Many thamkks tracey,https://x.com/LifeBurn9/status/2030052593565655530,"""electric car"" lang:en filter:replies"
2030051538475860308,Cody Allred,Electric car batteries don't need replacing for 10-20 years. Most people buy a new csr before needing to replace the battery...,https://x.com/CodyAlanAllred/status/2030051538475860308,"""electric car"" lang:en filter:replies"
2030050513710907717,Joshua ^L_^  :3,I should had gotten an electric car,https://x.com/Joshua1a2b3c4d/status/2030050513710907717,"""electric car"" lang:en filter:replies"
2030050300510490727,"CDR Michael G. Brattland, USN (Ret.)",You probably drive an electric car,https://x.com/mgbrattland1/status/2030050300510490727,"""electric car"" lang:en filter:replies"
2030047097827848546,Samuel Miller,Get an electric car.,https://x.com/samuelmiller64/status/2030047097827848546,"""electric car"" lang:en filter:replies"
2030046410997903842,Central Scrutinizer,The battery in an electric car is 20-30% of the cars weight. I'm not surprised.,https://x.com/macdo71510/status/2030046410997903842,"""electric car"" lang:en filter:replies"
2030046377678348417,Chasing Ennui,"Even if you don't care about people in other countries, these things can blow back on the US.  Looks like it's time to start shopping for an electric car.",https://x.com/rwlesq/status/2030046377678348417,"""electric car"" lang:en filter:replies"
2030045701455908940,Michael Watkins,"In CA, you shouldn’t worry. You are supposed to go buy an electric car.",https://x.com/Michael76919154/status/2030045701455908940,"""electric car"" lang:en filter:replies"
2030042150105137404,Tomata,I thought you had an electric car? Or was that just BS?,https://x.com/TD_Harvey/status/2030042150105137404,"""electric car"" lang:en filter:replies"
2030038085338275952,Shady@TreesHaveFeelings,I thought you drove an electric car?,https://x.com/ShadyTrees3777/status/2030038085338275952,"""electric car"" lang:en filter:replies"
2030037246565335472,Juanita Piotter,"Yes, definitely 100% invented the electric car look at the rocket you built and look at the way it comes perfectly down what other person has done that None you got L you got the robots so much technology only a genius like you can do such things you're America's best",https://x.com/JuanitaPio88184/status/2030037246565335472,"""electric car"" lang:en filter:replies"
2030037070727499804,~BlueCrue~,Go get an electric car (ignore the fact that electricity prices are also sky high in Cali and the grid is completely unreliable),https://x.com/bluecrue_MI/status/2030037070727499804,"""electric car"" lang:en filter:replies"
2030036995699851474,Major Gowen,This is exactly why Trump won't do it. If Obama ran again he would win by a landslide. It wouldn't even be close enough for electric car man to rig.,https://x.com/SirGowen/status/2030036995699851474,"""electric car"" lang:en filter:replies"
2030035776591839670,Mellow Yellow,Why would you get an electric car if you don't have a home charger,https://x.com/DotsamaApe/status/2030035776591839670,"""electric car"" lang:en filter:replies"
2030035317902717005,RICO TO TREASON,"Biden built out 500,000 electric chargers you should buy an electric car",https://x.com/F1sT/status/2030035317902717005,"""electric car"" lang:en filter:replies"
2030033879914934301,Grumpy Cat,"Not likely… It cost pennies on the dollar to charge an electric car versus filling it up at the pump…

Let’s face it electric cars are way out of your league..",https://x.com/tomtom78953/status/2030033879914934301,"""electric car"" lang:en filter:replies"
2030031974014889999,Daro Darai IFB as fast as i can. may be in X jail.,just be grateful you dont have an electric car,https://x.com/DaroDarai/status/2030031974014889999,"""electric car"" lang:en filter:replies"
2030030356812865681,mike,I thought you had that small Renault electric car,https://x.com/mikes0587/status/2030030356812865681,"""electric car"" lang:en filter:replies"
2030030305915195894,Paul,I don't collect points or rewards and didn't collect the electric car I won from Elon Musk. And I know all those beautiful young women who follow me here on X are not here for my brains.,https://x.com/Sonny32954/status/2030030305915195894,"""electric car"" lang:en filter:replies"
2030030027962864112,Rickey,Not that deep. Used electric car with high mileage.,https://x.com/Damian702/status/2030030027962864112,"""electric car"" lang:en filter:replies"
2030029612533567987,Bo Belmer,It's like an electric car that charges itself once you've charged it the first time.,https://x.com/BowenBelmer/status/2030029612533567987,"""electric car"" lang:en filter:replies"
